키워드,회사명,제목,링크,지역,경력,학력,연봉,고용형태,마감일,직무분야,연봉정보
python,(주)미니레코드,(주식회사 미니레코드) Python 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49399149&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 송파구,경력 1~10년,학력무관,,정규직·계약직,상시채용,"Python, 딥러닝, AWS, 머신러닝, 유지보수 외                    등록일 24/11/14",급성장중
python,(주)펫박스,Python 백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49494384&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 마포구,경력 3~7년,학력무관,,정규직,~ 12/28(토),"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외                    등록일 24/11/29",취업축하금
python,에이치알포유(주),[IT 솔루션 및 통합서비스 전문기업] 파이썬(Python) 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49500724&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 강남구,경력 5~20년,초대졸↑,,정규직,~ 12/06(금),"Python, Java, AWS, 솔루션, 데이터엔지니어 외                    등록일 24/11/30",오늘 뜬
python,사이테크놀로지스(주),C와 Python 개발을 담당할 분을 구합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332788&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,대전 대덕구,경력무관,대졸↑,,정규직,~ 12/04(수),"Python, 개발PM, 임베디드, 하드웨어 등록일 24/11/04",급성장중
python,스퀘어네트(주),Python 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49371816&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 강남구,경력 9~12년,초대졸↑,,정규직,~ 12/12(목),"Java, 솔루션, 웹개발, S/W, Spring 외                    등록일 24/11/11",취업축하금
python,(사)한국아이씨티기술협회,[국비무료IT취업]자바파이썬/웹개발/빅데이터/인공지능,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49333137&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울전체,경력무관,학력무관,,교육생,~ 12/06(금),"Python, Java, AWS, 솔루션, 웹개발 외                    수정일 24/11/29",디자인 스크랩 급상승
python,(주)뉴로다임,파이썬 프로그램 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49319913&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 성동구,신입·경력,초대졸↑,,정규직,~ 12/03(화),"Python, Linux, 웹개발, 백엔드/서버개발, SE(시스템엔지니어) 외                    등록일 24/11/01",취업축하금
python,(주)아이티맨,[파이썬 및 웹 개발] 경력직 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49352670&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,전남 나주시,경력 3~5년,대졸↑,,정규직,~ 12/07(토),"Python, C++, 솔루션, Linux, 웹개발 외                    등록일 24/11/07",
python,(주)알로카도스,시니어 파이썬 백엔드 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49432001&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 강남구,경력 5~15년,학력무관,,정규직,~ 12/18(수),"Python, AWS, 웹개발, 백엔드/서버개발, SE(시스템엔지니어) 외                    수정일 24/11/19",취업축하금
python,(주)아이젝스,[(주)아이젝스] Mac Agent 파이썬 개발자 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49496037&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 금천구,경력2년↑,초대졸↑,,정규직,~ 12/31(화),"Python, MacOS, 네트워크, 솔루션업체, 소프트웨어개발 등록일 24/11/29",연봉상승률 10% 이상
python,(주)아이이에이,대기업 서비스 스벨트/파이썬 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49471813&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 강서구,경력,학력무관,,계약직·프리랜서,~ 12/26(목),"Python, 웹개발, 백엔드/서버개발, SI개발, Svelte 외                    수정일 24/11/29",급성장중
python,링크루트,[유망 스타트업] [경력] 백엔드 개발자 채용 (파이썬),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49236283&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 관악구,경력 5~10년,대졸↑,,정규직·기간제,채용시,"Python, AWS, 백엔드/서버개발, 프론트엔드, Django 외                    등록일 24/10/21",재택근무
python,이다웰(주),파이썬 활용가능 데이터 분석가 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49501156&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,경기 용인시 기흥구,경력무관,학력무관,,정규직,~ 12/30(월),"데이터분석가, 소프트웨어개발 등록일 24/11/30",
python,(주)세종교육,파이썬 개발자 과정 강사 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49375647&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,경기 성남시,신입·경력,고졸↑,,정규직·계약직,~ 12/10(화),"보조강사, 파트강사, 학원강사, 학원보조, IT강사 외                    수정일 24/11/11",취업축하금
python,(주)윤성진실전코딩학원,어린이 파이썬/C언어/JAVA 코딩강사 채용(주말반),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49161818&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,경기 광주시,경력무관,초대졸↑,,파트·프리랜서,~ 12/08(일),"학원강사, IT강사, 컴퓨터교육, 보습학원, 코딩 외                    수정일 24/10/12",
python,(주)윤성진실전코딩학원,어린이 파이썬/C언어/JAVA 코딩강사 채용(평일반),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49161844&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,경기 광주시,경력무관,초대졸↑,,정규직·파트,~ 12/08(일),"학원강사, IT강사, 컴퓨터교육, 보습학원, 코딩 외                    수정일 24/10/19",
python,더조은컴퓨터아카데미종로,"[NCS 훈련교사] 빅데이터(파이썬)엘러스틱서치,자바웹 전문강사",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49408730&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 종로구,경력무관,학력무관,"9,860 원",기간제·계약직,~ 12/15(일),"직업훈련, 컴퓨터교육, 훈련교사, IT학원 등록일 24/11/15",
python,(주)효림엑스이,효림그룹 2024 하반기 신입 및 경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49424169&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=9499fbc7-2dd9-41f1-abd6-fb0325861366,서울 서초구,신입·경력,초대졸↑,,정규직,오늘마감,"Python, C++, Java, Linux, 앱개발 외                    수정일 24/11/19",IT개발·데이터 스크랩 TOP100
python,(주)풀무원,풀무원 각 부문 경력•신입 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49376084&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강남구,신입·경력,초대졸↑,,정규직·계약직,오늘마감,"Python, Java, 솔루션, 웹개발, 알고리즘 외                    수정일 24/11/25",생산 지원 TOP100
python,(주)우진플라임,㈜우진플라임 부문별 인재채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49381850&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,충북 보은군,신입·경력,학력무관,,정규직,~ 12/11(수),"Python, C++, Java, 웹개발, 게임개발 외                    수정일 24/11/22",미디어·문화·스포츠 지원 TOP100
python,(주)위즈코리아,㈜위즈코리아/㈜위즈COK '24년 하반기 신입/경력 사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=48464887&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강서구,신입·경력,학력무관,,정규직·병역특례,~ 12/31(화),"Python, C++, Java, 솔루션, Linux 외                    수정일 24/11/20",마케팅·홍보·조사 지원 TOP100
python,(주)화승코퍼레이션,2024년 하반기 부문별 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49447672&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,부산 연제구,신입·경력,대졸↑,,정규직,~ 12/08(일),"Python, Java, 솔루션, 기술지원, 데이터분석가 외                    수정일 24/11/22",연구·R&D 지원 TOP100
python,(주)아이센스,㈜아이센스 2024년 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475890&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 서초구,신입·경력,대졸↑,,정규직,~ 12/15(일),"Python, Java, 유지보수, 데이터라벨링, ERP 외                    수정일 24/11/27",건설·건축 지원 TOP100
python,청오디피케이(주),도미노피자 각 부문(자회사 포함) 공개 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49298655&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강남구,신입·경력,학력무관,,정규직,~ 12/03(화),"Python, Java, AWS, Linux, 웹개발 외                    수정일 24/10/31",상품기획·MD 지원 TOP100
python,(주)미래엔,각 부문 경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49459954&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 서초구,경력,대졸↑,,정규직,오늘마감,"Python, Java, AWS, 솔루션, Linux 외                    수정일 24/11/27",IT개발·데이터 지원 TOP100
python,(주)포니링크,"㈜포니링크 IT 사업부, 자율주행사업부, 해외패션사업부, 경영기획본부 등 각 본부 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49175033&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 영등포구,신입·경력,고졸↑,,정규직,~ 12/12(목),"Python, C++, Java, 딥러닝, AWS 외                    수정일 24/11/26",상품기획·MD 스크랩 TOP100
python,(주)다우기술,다우기술 경력사원 대규모 인재영입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49488843&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,경기 성남시 분당구,경력2년↑,초대졸↑,,정규직,진행예정,"Python, C++, Java, 딥러닝, AWS 외                    수정일 24/11/28",상품기획·MD 지원 TOP100
python,(주)콘텐트리중앙,2024 콘텐트리중앙 IT부문 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475036&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 마포구,경력8년↑,학력무관,,정규직,~ 12/10(화),"Python, C++, Java, AWS, 솔루션 외                    수정일 24/11/26",IT개발·데이터 조회 TOP100
python,대덕전자(주),[대덕전자] 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49469892&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,경기 안산시 단원구,경력무관,초대졸↑,,정규직,~ 12/08(일),"Python, Java, 머신러닝, AI(인공지능), 기술영업 외                    수정일 24/11/28",영업·판매·무역 지원 TOP100
python,(주)에스테이트,[미래내일 일경험] 더치트 개발팀/디자인 직무 인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49471265&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강서구,경력무관,초대졸↑,,인턴직,~ 12/25(수),"Python, Java, AWS, 웹개발, 데이터분석가 외                    수정일 24/11/26",미디어·문화·스포츠 지원 TOP100
python,(주)나라스페이스테크놀로지,[NARA SPACE] 각 부문별 직원모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49394069&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 영등포구,신입·경력,초대졸↑,,정규직,상시채용,"Python, AWS, 솔루션, 웹개발, 알고리즘 외                    수정일 24/11/26",디자인 조회 TOP100
python,디아이동일(주),"각 부문별 채용(회계관리/니트원단 영업,생산/니트의류 영업/IR)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49430791&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강남구,신입·경력,고졸↑,,정규직,오늘마감,"Python, Java, 유지보수, 정보보안, 네트워크 외                    수정일 24/11/20",금융·보험 지원 TOP100
python,(주)씨어스테크놀로지,2024년 신입/경력사원 정규직 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49427946&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,경기 성남시 분당구,신입·경력,학력무관,,정규직,~ 12/03(화),"Python, C++, Java, 딥러닝, AWS 외                    수정일 24/11/19",디자인 지원 TOP100
python,이에이트(주),[코스닥 상장사] 이에이트 신입 및 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=48494926&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 송파구,신입·경력,학력무관,,정규직·전문연구요원,~ 12/31(화),"Python, C++, Java, 딥러닝, AWS 외                    수정일 24/11/25",미디어·문화·스포츠 지원 TOP100
python,(주)라이프스타일프로젝트,LSP 하반기 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49286279&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,서울 강남구,신입·경력,학력무관,,정규직,상시채용,"Python, 웹개발, 앱개발, 프론트엔드, SI개발 외                    수정일 24/11/19",상품기획·MD 지원 TOP100
python,(주)인투알,[사세확장] 각 부서별 정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49348827&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=77caaf4d-397a-4dda-96f7-73c38c919e7c,경기 김포시,경력무관,학력무관,,정규직,~ 12/06(금),"Python, Java, AWS, 웹개발, 기술지원 외                    수정일 24/11/07",교육 지원 TOP100
